doc_id,lemma,supersense,matched_verb,verb_type,sentence
leguin1986,condor,noun.animal,see,experience,"Agate , the Librarian of the Madrone , began to say a recital piece called "" The Flight of the Great One , ” which he had made from an old written record by a Finder in the library ; it told of the Inland Sea and the Range of Light , the Omorn Sea and the Range of Heaven , the deserts of sage and the prairies of grass , the Mountain of the North and the Mountain of the South , all as the condor would see them flying ."
leguin1986,condor,noun.animal,say,agency,"The old woman just opened her eyes and laughed and said , "" It seems the condor says you are ."
leguin1986,owl,noun.animal,say,agency,"I said what the little owl says : u - u - u - u - u - u - u. "" Aha ! "" he said ."
leguin1986,kitten,noun.animal,do,agency,"As a kitten does what all other kittens do , so a child wants to do what other children do , with a wanting that is as powerful as it is mindless ."
leguin1986,pup,noun.animal,say,agency,"Her pups said , "" Hey ! Where 's Two - Legs ? """
leguin1986,mouse,noun.animal,tell,experience,some dried mice : tupúde útí gosútí SOME STORIES TOLD ALOUD 69 Dira Told by Ire 's husband Red Bull to a group of children and young adolescents in the Obsidian heyimas .
leguin1986,buzzard,noun.animal,eat,agency,They are what the buzzard and the coyote ate for breakfast yesterday .
leguin1986,pig,noun.animal,do,agency,""" She said , "" This is how to tell the difference : deer run away , pigs do n't ."
leguin1986,bird,noun.animal,escape,agency,"It went forward so fast , on a great wind out of the northeast , that even birds could not escape it ."
leguin1986,apple,noun.plant,resist,experience,"Fairweather began to study with the apple trees of the Upper Valley orchards , working at crossbreeding to help the mountain apples resist the edge - curl disease ."
leguin1986,animal,noun.animal,do,agency,"He used different kinds of noises , words like the ma- trix words of songs , and different kinds of silences and breathing ; and so did the animals ; but I never could understand what they were saying ."
leguin1986,mare,noun.animal,teach,both,"The mare taught me how to ride that day , and I was on horseback all night dreaming , and the next day rode again ; and on the third day I rode in a race , on a roan colt from a household in Chukulmas ."
leguin1986,ox,noun.animal,tell,experience,""" I said , "" How do you know that ? "" He said , "" An ox told me ."
leguin1986,ox,noun.animal,tell,experience,""" The later it begins the longer you live with it , "" said I , as I had 302 ALWAYS COMING HOME learned at the Doctors Lodge ; but he said , "" One more World , one more Wine , the ox told me ."
leguin1986,horse,noun.animal,know,agency,But the horse knew what was wrong : he would no longer let me handle him .
leguin1986,owl,noun.animal,say,agency,"Owl said itself to itself : “ hu , hu , hu , hu . ”"
leguin1986,flower,noun.plant,say,agency,"Monkey- flower said in a low voice , “ Moondog , do you know where she is ? """
leguin1986,animal,noun.animal,eat,agency,Grain that animals and humans would have eaten was eaten by the machines .
leguin1986,dog,noun.animal,kill,agency,"One day near our gathering trees I found a half- grown kid , lame and bleeding ; wild dogs had killed the mother and mauled the kid ."
leguin1986,bean,noun.plant,leave,agency,"Buckbrush , the bean leaves need this water also ."
leguin1986,crow,noun.animal,know,agency,"A whistle , though , made from the heartbone , plays the song the crow knows and wo n't sing , the song called Rejoining ."
leguin1986,mussel,noun.animal,eat,agency,"The Fishers Lodges of the Lower Valley sometimes gathered shellfish on the sea beaches , but the Pacific “ red tides "" plus residual pollution of the oceans made mussel - eating a risky business ."
leguin1986,coriander,noun.plant,leave,agency,Serve any or all of the following as accompaniments : chopped hardboiled eggs toasted tarweed or chia seeds chopped coriander leaves green onions green tomato or tomatillo sauce or sour pickle hot red pepper chutney or pickle currant jelly dried currants or chopped raisins These would be arranged in little dishes around the main dish .
butler2000,dog,noun.animal,eat,agency,But dogs eat meat .
butler2000,dog,noun.animal,worry,agency,"That last and the dogs worried me , scared me ."
butler2000,dog,noun.animal,know,agency,And dogs might not know enough to be afraid of guns .
butler2000,dog,noun.animal,try,agency,"The three dogs wandered among the camps , investigating what they pleased , and no one tried to drive them away ."
butler2000,dog,noun.animal,eat,agency,""" I saw dogs eat a woman once ."
butler2000,bug,noun.animal,eat,agency,""" If there 's enough water , if the bugs do n't eat our crops , PARABLE OF THE SOWER 321 if no one burns us out the way they did those people over the hill , if , if , if ! "" Allie sighed ."
grahame1908,rabbit,noun.animal,say,agency,said an elderly rabbit at the ' Sixpence for the privilege of passing by the private road ! '
grahame1908,animal,noun.animal,tell,experience,' It 's only what I always take on these little excursions ; and the other animals are always telling me that I 'm a mean beast and cut it very fine ! '
grahame1908,horse,noun.animal,complain,agency,"They were strolling along the high - road easily , 38 THE WIND IN THE WILLOWS the Mole by the horse 's head , talking to him , since the horse had complained that he was being frightfully left out of it , and nobody considered him in the least ; the Toad and the Water Rat walking behind the cart talking together — at least Toad was talking , and Rat was saying at intervals , ' Yes , precisely ; and what did you say to him?'—and thinking all the time of something very different , when far behind them they heard a faint warning hum , like the drone of a distant bee ."
grahame1908,Wood,noun.plant,leave,agency,"In the embracing light and warmth , warm and dry at last , with weary legs propped up in front of them , and a suggestive clink of plates being arranged on the table behind , it seemed to the storm - driven animals , now in MR . BADGER 73 safe anchorage , that the cold and trackless Wild Wood just left outside was miles and miles away , and all that they had suffered in it a half - forgotten dream ."
grahame1908,animal,noun.animal,tell,experience,"He sat in his arm - chair at the head of the table , and nodded gravely at intervals as the animals told their story ; and he did not seem surprised or shocked at anything , and he never said , ' I told you so , ' or , ' Just what I always said , ' or remarked that they ought to have done so - and - so , or ought not to have done something else ."
grahame1908,hedgehog,noun.animal,say,agency,"' O , terrible bad , sir , terrible deep the snow is , said the hedgehog ."
grahame1908,animal,noun.animal,know,agency,"The animals well knew that Badger , having eaten having eaten a hearty breakfast , had retired to his study and settled himself in an arm - chair with his legs up on another and a red cotton handkerchief over his face , and was being ' busy ' in the usual way at this time of the year ."
grahame1908,animal,noun.animal,say,agency,"' Stupid animal that I was ' ( he said ) , ' now I must languish in this dungeon , till people who were proud to say they knew me , have forgotten the very name of Toad !"
grahame1908,Rat,noun.animal,say,agency,"' What , already , ' said the Rat , strolling up to them ."
grahame1908,animal,noun.animal,say,agency,"But the Wild Wood animals said hard things , and served you right , and it was time this sort of thing was stopped ."
grahame1908,animal,noun.animal,do,agency,"They were unarmed , and taken by surprise , and what can two animals do against hundreds ?"
grahame1908,ferret,noun.animal,say,agency,' Who comes there ? ' said the ferret sharply .
grahame1908,ferret,noun.animal,say,agency,"The ferret said never a word , but he brought ' LIKE SUMMER TEMPESTS ' 257 his gun up to his shoulder ."
grahame1908,animal,noun.animal,continue,both,"* * * * After this climax , the four animals continued to lead their lives , so rudely broken in upon by civil war , in great joy and contentment , undis- turbed by further risings or invasions ."
hope1996,monkey,noun.animal,do,agency,"As to my name a man needed a name , said the neighbours , but a monkey did not ."
hope1996,donkey,noun.animal,eat,agency,Our donkeys would soon be eating all the fodder in the outspan place provided by the munici- pality .
hope1996,lynx,noun.animal,try,agency,"Sometimes keening to themselves , a sound I last heard when a lynx tried to gnaw through its leg after being caught in John Jacobs the Jackal - hunter 's steel trap , in the far - away Karoo ."
hope1996,elephant,noun.animal,see,experience,"With the shrill clarion call to arms you will hear when the she - elephant sees a hunter approaching her child , the females began trumpeting the alarm ."
hope1996,lion,noun.animal,kill,agency,"Had I not picked it up a thousand times in the veld , where the lion has killed ?"
hope1996,hare,noun.animal,believe,agency,"Oh , if only the hare had believed the moon that his mother truly lived ; then the hare , like the moon , would have lived for ever , and all the human family ."
hope1996,lioness,noun.animal,do,agency,"Or , if I preferred , she would help me to leave Little Musing and travel with me through the length and breadth of the kingdom , safe- guarding me , as the lioness does her whelps ."
hope1996,crane,noun.animal,tell,experience,The blue crane who walks the walk of peace will tell him little .
hope1996,animal,noun.animal,do,agency,"But I was free to roam the grounds , as the animals did ."
hope1996,cattle,noun.animal,eat,agency,"but I I might have replied that the Red People made war on except those whose cattle ate our land remembered where I was , and held my tongue ."
hope1996,bugle,noun.animal,describe,experience,"I saw Lord Goodlove fall slowly , as if he was used to this , and his cracked little bugle described an 183 ~DARKEST ENGLAND~ arc of the sort you still see when the Evening Star fades from the sky at the first light and falls into the veld , ready to be born again the next night ."
hope1996,cattle,noun.animal,suffer,experience,"Their cattle , which they prize hugely , suffer from a falling sickness , the cause of which is unknown , but which they attribute to the evil machinations , or even spells , or poisons , of forces across the water ' ."
hope1996,cow,noun.animal,eat,agency,His hair had faded to the dull gleam of the golden double - daisy after cows have eaten it and their milk is already turning sour .
